Title,Published At,URL,Content,Rating,,,,,,,,,,,,,,,,,,,,,,,,,,
CTA clears firm of P35M in taxes,2024-03-20T13:07:44+00:00,https://www.bworldonline.com/the-nation/2024/03/20/583250/cta-clears-firm-of-p35m-in-taxes/," THE COURT of Tax Appeals (CTA) has cleared IBMS Technology Phils. Corp. of P35.35 million in tax liabilities, as it ruled the Bureau of Internal Revenue (BIR) had failed to issue a valid formal assessment notice (FAN) in 2015. The tax agency’s assessment notice suffered from “incurable defect�?because it did not specify the amount of the tax and when it was due, the tax court’s Special Third Division said in a 20-page decision promulgated on March 15.  “Without a valid formal assessment notice, the assessment that sprung from it is inescapably void,�?Associate Justice Corazon Ferrer-Flores said in the ruling. Also, the court ruled that the petitioner is not liable to pay the subject compromise penalties. “Since the subject assessments are void, petitioner cannot likewise be held liable to the compromise penalty in the amount of P70,000,�?it said. �?Chloe Mari A. Hufana",1,,,,,,,,,,,,,,,,,,,,,,,,,,
IBM Eyes First Record Since 2013 As AI Optimism Fuels 19% Rally,2024-03-20T12:31:48+00:00,https://www.ndtvprofit.com/markets/ibm-eyes-first-record-since-2013-as-ai-optimism-fuels-19-rally,"(Bloomberg) -- One of the oldest companies in tech has been quietly trouncing some of the hottest stocks on Wall Street. International Business Machines Corp. recently hit its highest since 2013, putting it about 6% below an all-time high as investors bet that a turnaround is finally bearing fruit after years of tepid growth and share-price returns. Compared to the Magnificent Seven, IBM’s 19% gain this year, including dividends, trails only Nvidia Corp. and Meta Platforms Inc.  “IBM has been discounted by the rest of the industry, but it has made a lot of investments in both cloud and AI, and with a strong AI business, we could see growth inflecting higher,�?said Jethro Townsend, portfolio manager at Nia Impact Capital. He cites the firm’s cash flow generation and “healthy�?dividend yield as factors that provide room for it to re-rate higher.  Much of the year’s advance followed IBM’s results in late January, when it gave a better-than-expected forecast for both free cash flow and revenue and said it was seeing growing demand for its AI products. The company has also cut jobs and expects to pause hiring for roles that could be replaced with AI, which is seen as a potential tailwind for margins.  The stock’s surge is a recent phenomenon, however; while Apple Inc. has lagged this year, its five-year total return of 275% is much stronger than IBM’s 82% gain over the same period. Wall Street remains divided, with bulls outnumbered by skeptics and bears, according to data compiled by Bloomberg. While it looks cheaper relative to most big-tech stocks, IBM’s multiple of 19 times estimated earnings is near its highest in 20 years. Furthermore, the stock is 4% over the average price target, among the worst return potentials among components of the S&P 500 tech index. Still, the company offers something that is something of a rarity among big tech: a robust dividend. The indicated yield is 3.43%, well above others in the sector. The indicated yields for Apple Inc. and Microsoft Corp. are below 1%, and while Nvidia pays a dividend, the yield is essentially non-existent. That hasn’t been enough to entice bulls in the face of IBM’s growth potential, which is expected to remain far below the megacaps. Revenue is expected to grow at a single-digit pace for the next several years, compared with double-digit expansion for other AI-adjacent companies like Microsoft or Alphabet Inc. Its most recent report failed to juice expectations; while the consensus for the company’s net 2024 earnings is up 4.4% over the past quarter, the view for revenue has barely budged, per data compiled by Bloomberg.  “The CEO has done a heroic job in starting to turn the company around, but it is just generally slower growth, and not cheap enough to be enticing relative to those more modest prospects,�?said David Katz, chief investment officer at Matrix Asset Advisors. “We can easily do better elsewhere.�?Tech Chart of the Day In a measure of how tech continues to be driven by its bigge...",1,,,,,,,,,,,,,,,,,,,,,,,,,,
Mineral Production in the Country Grows by 5.9% During January 2024,2024-03-20T09:37:48+00:00,https://orissadiary.com/mineral-production-in-the-country-grows-by-5-9-during-january-2024/,"


Orissa Diary - Latest Odisha News | Odisha Breaking News

 The index of mineral production of mining and quarrying sector for the month of JANUARY, 2024 (Base: 2011-12=100) at 144.1 is 5.9 % higher as compared to the level in the month of JANUARY, 2023. As per the provisional statistics of Indian Bureau of Mines (IBM), the cumulative growth for the period APRIL- JANUARY, 2023-24 over the corresponding period of previous year is 8.3 %percent. Production level of important minerals in JANUARY, 2024 were: Coal 998 lakh tonne, Lignite 41 lakh tonne, Natural gas (utilized) 3073 million cu. m., Petroleum (crude) 25 lakh tonne, Bauxite 2426 thousand tonne, Chromite 251 thousand tonne, Copper conc. 12.6 thousand tonne , Gold 134 kg, Iron ore 252 lakh tonne, Lead conc. 34 thousand tonne, Manganese ore 304 thousand tonne, Zinc conc. 152 thousand tonne, Limestone 394 lakh tonne, Phosphorite 109 thousand tonne, and Magnesite 13 thousand tonne. Important minerals showing positive growth during JANUARY, 2024 over JANUARY, 2023 include: Magnesite (90.1%), Copper Conc.(34.2%), Coal (10.3%), Limestone(10%), Bauxite (9.8%), Manganese Ore (7.8%), Natural gas (U) (5.5%),  Lead Conc.(5.2%), Iron Ore (4.3%), Lignite(3.6%), Zinc Conc.(1.3%), and Petroleum(crude) (0.7%). Other important minerals showing negative growth include Gold (-23.4%), Chromite (-35.2%) and Phosphorite (-44.4%).   Prev Post				 47th Meeting of National Committee of Archivists held in Srinagar Next Post   KIIT University Student Maganti Keerthi Won the Gold Medal in Asmita Khelo India  

				Honda Motorcycle & Scooter India closes FY 2023-24 with over 48 lakh unit sales			

  

				Paradip Port becomes numero uno among Indian Major Ports in cargo throughput in FY�?		

  

				Technology Development Board, Department of Science & Technology, Backs M/s�?		

  

				Kodaikanal Solar Observatory celebrates 125 years of studying the Sun.			

 
		Comments are closed.	 

							Sri Lanka’s Economy Shows Signs of Stabilization,�?					
 

							Nepal’s economy is expected to grow by 3.3% in FY24,�?					
 

							ACC, Ambuja are ‘India’s Most Trusted Cement Brands�?					
 

							Asia Society India Centre Board Names Sangita Jindal�?					
 

							Ecos (India) Mobility & Hospitality Limited files�?					
 After the successful launch of its flagship online portal Orissa Diary in 2004 (www.orissadiary.com). Later We formed the Odisha Diary Foundation Currently several new portals are in operation they are like India Education Diary (www.indiaeducationdiary.in) , The Energia ( www.theenergia.com ), www.odishan.com and E-India Education (www.eindiaeducation.com) have received increasing levels of visits. 

						 Editors' Picks					
  
			Sri Lanka’s Economy Shows Signs of Stabilization, but�?	
  
			Nepal’s economy is expected to grow by 3.3% in FY24, driven�?	
  
			ACC, Ambuja are ‘India’s Most Trusted Cement Brands�?	
 

						 Popular Posts					
  
			Sri Lanka’s Economy Shows Signs of...",0,,,,,,,,,,,,,,,,,,,,,,,,,,
UiPath Unveils New Family of LLMs at AI Summit to Empower Enterprises to Harness Full Capabilities of GenAI,2024-03-19T12:12:02+00:00,https://www.marketscreener.com/quote/stock/UIPATH-INC-121662826/news/UiPath-Unveils-New-Family-of-LLMs-at-AI-Summit-to-Empower-Enterprises-to-Harness-Full-Capabilities-o-46231064/?utm_medium=RSS&utm_content=20240319,Forbidden. XID: 124989638 Varnish cache server,0,,,,,,,,,,,,,,,,,,,,,,,,,,
International Business Machines Corp - Doc re: Form 8-K,2024-03-19T07:01:16+00:00,https://www.marketscreener.com/quote/stock/IBM-4000517/news/International-Business-Machines-Corp-Doc-re-Form-8-K-46227656/?utm_medium=RSS&utm_content=20240319,Forbidden. XID: 147689847 Varnish cache server,No rating found,,,,,,,,,,,,,,,,,,,,,,,,,,
Quantum eMotion Partners with The Platform for Digital and Quantum Innovation (PINQ²) for Testing its Security Platform using IBM Quantum Computer Powered Simulated Attacks,2024-03-18T13:25:01+00:00,https://www.marketscreener.com/quote/stock/QUANTUM-EMOTION-CORP-49478175/news/Quantum-eMotion-Partners-with-The-Platform-for-Digital-and-Quantum-Innovation-PINQ-for-Testing-i-46221691/?utm_medium=RSS&utm_content=20240318,Forbidden. XID: 151487600 Varnish cache server,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Remember When: Reba McEntire Lost 7 Members of Her Band and Her Tour Manager in a Plane Crash,2024-03-18T12:15:12+00:00,https://americansongwriter.com/remember-when-reba-mcentire-lost-7-members-of-her-band-and-her-tour-manager-in-a-plane-crash/,"



 



 


by

Tina Benitez-Eves


March 18, 2024, 7:15 am 


 In the early morning hours of March 16, 1991, Reba McEntire was awoken to the tragic news that seven members of her band and crew had died in a plane crash following their private performance for IBM executives in San Diego, California. After the performance, McEntire decided to remain in California with her then-husband Narvel Blackstock and stylist to rest and recover from bronchitis. McEntire planned to fly out the following day, while the rest of her crew headed toward Fort Wayne, Indiana, where they were all scheduled to perform the next day.Onboard the twin-engine Hawker Siddeley were musicians Joey Cigainero, Paula Evans, Chris Austin, Kirk Cappello, Terry Jackson, Anthony Saputo, Michael Thomas, and McEntire’s longtime tour manager Jim Hammon, along with pilot Donald Holms and co-pilot Chris Hollinger. The flight was headed en route to Amarillo, Texas to refuel before its final destination. Just minutes after the plane took off, before 2 a.m., all perished when the aircraft crashed into Otay Mountain, located 33 miles southeast of San Diego at the U.S.-Mexico border.  [RELATED: 4 Songs You Didn’t Know Reba McEntire Wrote Solo] After the tragic event, McEntire considered leaving the music business for good. At one point, Dolly Parton and Vince Gill offered McEntire their bands to complete her Rumor Has It Tour, but she chose not to. “I didn’t know if I was going to be able to continue,�?revealed McEntire in 2022. “But it showed me how precious life is, and by the grace of God and my faith, I realized that they went on to a better place.�?A post shared by Reba (@reba) Instead of quitting music, McEntire channeled her grief back to music and released her 18th album, For My Broken Heart later that year. Co-produced by McEntire and Tony Brown, and dedicated to her lost crew, the album, which included the No. 1 hits “For My Broken Heart,�? “Is There Life Out There”�?and “The Greatest Man I Never Knew,” topped the Billboard Top Country Albums chart, and peaked at No. 13 on the 200. McEntire credited Kenny Rogers, who died in 2020, with having “saved my sanity�?by asking her to star with him in the 1991 film The Gambler Returns: The Luck of the Draw. “From that I learned that you need to take it one day at a time and be very grateful for the things that you have,�?said McEntire “Tell folks in your life how much you love and appreciate them.”Each year, McEntire always thinks of Hammon and her band members and honors their memory. On the 25th anniversary of the crash, McEntire revealed that she took a special trip to San Diego and flew over the crash site in a helicopter.“Thirty-three years today since Heaven gained some great angels,�?shared McEntire in a 2024 social media post. “Rest in peace, my friends.�?Photo: Terry Wyatt/WireImage See more 
September 5, 2023, 9:41 am  
September 2, 2023, 6:04 am  
April 30, 2023, 10:46 am  
March 23, 2021, 9:04 am  
March 1, 2008, 4:56 pm  
Apri...",0,,,,,,,,,,,,,,,,,,,,,,,,,,
"Data Observability Explored by IBM Product Strategy Leader, Ryan Yackel",2024-03-17T15:01:44+00:00,https://www.webpronews.com/data-observability-explored-by-ibm-product-strategy-leader-ryan-yackel/,"In a recent installment on the IBM Technology Channel, Ryan Yackel, IBM’s Product Strategy Leader and Chief Marketing Officer (CMO) of Databand, spearheaded a profound discussion on the increasingly crucial concept of data observability. Yackel’s insights shed light on data observability’s pivotal role in the intricate tapestry of modern data management practices. “Data observability is not merely a buzzword; it’s a foundational pillar upon which data-driven organizations build their success,�?Yackel asserted, emphasizing the profound impact of effective data monitoring and management. Drawing parallels to the robust monitoring frameworks prevalent in software engineering, Yackel articulated the essence of data observability as a proactive mechanism for detecting and resolving issues within data pipelines. “Much like application performance monitoring (APM) revolutionized software development, data observability empowers organizations to maintain the integrity and reliability of their data infrastructure,�?he remarked.  Yackel’s analogy of a train representing a data pipeline vividly illustrated the complexities inherent in data management. “Just as a train’s journey requires meticulous planning and oversight to ensure smooth operation, data pipelines demand constant vigilance to prevent disruptions and bottlenecks,�?he explained. Furthermore, Yackel underscored the transformative potential of data observability in driving organizational growth and innovation. “By harnessing the insights gleaned from robust data observability practices, organizations can unlock new avenues for innovation while mitigating risks and ensuring regulatory compliance,�?he affirmed. The discussion illuminated the pressing need for organizations to prioritize data observability in their strategic agendas. “In an era where data serves as the lifeblood of business, the ability to monitor and manage data effectively is paramount,�?Yackel remarked. “Data observability equips organizations with the tools they need to navigate the complexities of modern data ecosystems with confidence.�?In conclusion, Yackel’s insights underscored the pivotal role of data observability in shaping the future of data management. “As organizations continue to harness the power of data to drive success, the adoption of robust data observability practices will be instrumental in unlocking new opportunities and ensuring sustained growth,�?he concluded. Get the free daily newsletter read by decision makers Get our media kit Deliver your marketing message directly to decision makers.",2,,,,,,,,,,,,,,,,,,,,,,,,,,
IBM observability software patched against critical bugs,2024-03-14T00:55:41+00:00,https://www.itnews.com.au/news/ibm-observability-software-patched-against-critical-bugs-606092?utm_source=feed&utm_medium=rss&utm_campaign=iTnews+,"IBM’s Instana Observability software needs patching against critical vulnerabilities in Node.js components. In an advisory, the vendor explained that CVE-2023-42282 is a flaw in the Node.js IP processing. “Some IP addresses �?are improperly categorised as globally routable by isPublic�? the advisory stated. IBM’s advisory adds that the Node.js package “could allow a remote attacker to execute arbitrary code on the system, caused by a server-side request forgery flaw in the ip.isPublic() function. ""An attacker could exploit this vulnerability to execute arbitrary code on the system and obtain sensitive information.�?The second advisory covers two sandbox escapes inherited by Instana Observability: CVE-2023-37903 and CVE-2023-37466. CVE-2023-37903 is a flaw in the custom inspect function of the Node.js virtual machine module. Successful exploitation, IBM said, could let an attacker escape the sandbox and execute arbitrary code on the target. CVE-2023-37466 is a sandbox escape in the Node.js virtual machine module’s Promise handler, also offering arbitrary code execution on the target. There’s also a lower-rated vulnerability, CVE-2023-22041, in JavaSE’s virtual machine, which has “high confidentiality impacts�?and has a CVSS score of 5.1. Customers are advised to update to a fixed release.",-3,,,,,,,,,,,,,,,,,,,,,,,,,,
The State of Open Source Security in the Software Supply Chain,2024-03-13T21:11:01+00:00,https://www.webpronews.com/the-state-of-open-source-security-in-the-software-supply-chain/,"Arnaud Le Hors, a Senior Technical Staff Member at IBM and esteemed Open Source Security Foundation (OpenSSF) member delves into the intricate world of open source security, providing invaluable insights into the pressing challenges and innovative solutions shaping the industry’s landscape. With a wealth of experience and expertise spanning the realms of technology and cybersecurity, Arnaud is a beacon of knowledge in an increasingly complex digital ecosystem. In a video presentation, Arnaud sheds light on the pivotal role of open-source software in modern software development, underscoring its ubiquitous presence across a myriad of applications. “Open source has evolved from being a mere component to a foundational pillar of the software supply chain,�?Arnaud asserts. However, this meteoric rise is juxtaposed against a surge in cyber threats targeting vulnerabilities within open-source frameworks.  “The exponential growth of open source adoption has inadvertently expanded the attack surface, giving rise to a parallel increase in security vulnerabilities,�?Arnaud notes, highlighting the alarming trend of vulnerabilities exploited through the software supply chain. As software dependencies increase, so does the imperative for robust security measures. In response to this escalating threat landscape, industry stakeholders have rallied behind collaborative initiatives like the Open Source Security Foundation (OpenSSF), of which Arnaud is a distinguished member. “OpenSSH serves as a crucible for industry leaders to converge, collaborate, and address security challenges at scale,�?Arnaud explains. By fostering cross-industry partnerships and knowledge sharing, OpenSSF endeavors to fortify the defenses of open-source software against emerging threats. Moreover, regulatory interventions, such as the US executive order mandating software bill of materials (SBOM), have catalyzed efforts to enhance transparency and accountability in the software supply chain. “SBOM provides a critical framework for assessing and mitigating security risks associated with open source components,�?Arnaud elaborates. By offering visibility into component provenance and vulnerabilities, SBOM empowers organizations to manage security threats and bolster resilience proactively. Yet, Arnaud underscores that pursuing open-source security transcends regulatory compliance; it requires a holistic approach encompassing best practices, developer education, and innovative tools. Initiatives like the Scorecard project, championed by OpenSSF, equip stakeholders with the means to evaluate open-source projects�?security posture comprehensively. By fostering a culture of accountability and transparency, these initiatives pave the way for a more resilient open-source ecosystem. Among the pioneering solutions driving the industry forward is the Six Store project, designed to streamline the signing and verification of software artifacts. By simplifying complex cryptographic operations, Six Store...",1,,,,,,,,,,,,,,,,,,,,,,,,,,
IBM Reportedly Laying Off More Employees,2024-03-13T20:55:24+00:00,https://www.webpronews.com/ibm-reportedly-laying-off-more-employees/,"IBM is reportedly laying off more employees, with its marketing and communications division bearing the brunt. A source told CNBC that IBM’s chief communication officer, Jonathan Adashek, told staff in the division in a meeting lasting approximately seven minutes. IBM has struggled with its messaging around AI and the impact the technology is expected to have on its staffing needs. CEO Arvind Krishna infamously said AI could replace as much as 30% of the company’s back-office roles, before trying to walk back those statements, at least to some degree. Krishna also told CNBC that the company planned on “massively upskilling all of our employees on AI.�?Apparently, that doesn’t include the marketing and communications staff. Get the free daily newsletter read by decision makers Get our media kit Deliver your marketing message directly to decision makers.",-2,,,,,,,,,,,,,,,,,,,,,,,,,,
IBM Gets Ready for its Next Breakaway Rally,2024-03-13T15:09:15+00:00,https://moneymorning.com/2024/03/13/ibm-gets-ready-for-its-next-breakaway-rally/,"This website is using a security service to protect itself from online attacks. The action you just performed triggered the security solution. There are several actions that could trigger this block including submitting a certain word or phrase, a SQL command or malformed data. You can email the site owner to let them know you were blocked. Please include what you were doing when this page came up and the Cloudflare Ray ID found at the bottom of this page. 
Cloudflare Ray ID: 86e2e59a1e419574
�?
      Your IP:
      Click to reveal
2a02:c7c:ec87:4b00:d424:bff1:5c6:228e
�?
Performance & security by Cloudflare
",0,,,,,,,,,,,,,,,,,,,,,,,,,,
Majority of executives plan to invest more in gen AI for sustainability: IBM study,2024-03-26T15:36:17+00:00,https://www.deccanchronicle.com/business/majority-of-executives-plan-to-invest-more-in-gen-ai-for-sustainability-ibm-study-886700," New Delhi, Mar 26 (PTI) Nearly two-thirds of top executives surveyed believe that generative Artificial Intelligence (AI) will be important in their sustainability efforts while 76 per cent of executives plan to increase their investment in this emerging technology for sustainability, a study by IBM Institute for Business Value (IBV) said. Generative AI can be a game changer for data-driven sustainability, enabling organisations to turn trade-offs into win-wins, identify improvement opportunities, and drive innovation at speed and scale, the study said. While 63 per cent of executives surveyed agree that generative AI will be important for their sustainability efforts, 76 per cent say they plan to increase their investment in generative AI for sustainability. ""With AI reshaping industries, integrating sustainability into core business practices add to the long-term value creation. The commitment of businesses to invest in Gen AI for sustainability signals a promising move towards a greener, more prosperous future,�?said Sandip Patel, Managing Director, IBM India Private Limited. Based on a survey of 5,000 C-suite executives across 22 industries and 22 countries including US, UK, and Japan, the study, Beyond Checking the Box, said if organisations flip the way they operationalise sustainability, they can significantly increase business value. The key is to embed sustainability throughout the business, truly bake it into operations, rather than treat it as an add-on, it said. Organisations that embed sustainability spend slightly less on dedicated sustainability efforts as a share of their revenue compared to organisations that don’t embed. ""Organisations in India that embed sustainability are 41 per cent more likely to attribute great improvement in revenue from their sustainability efforts and are 90 per cent more likely to outperform their peers on profitability"". It added that many organisations are approaching sustainability as an accounting or reporting exercise rather than a transformation play. ""Spending on sustainability reporting exceeds spending on sustainability innovation by 38 per cent in India."" In India, 78 per cent of executives surveyed agree that sustainability drives better business results, and 68 per cent agree that sustainability is central to their business strategy. However, almost half (47 per cent) of Indian organisations still struggle to fund sustainability investments, the study noted. PTI ANK ANK MR",2,,,,,,,,,,,,,,,,,,,,,,,,,,
76% of enterprises bet on investments in Gen AI to enhance sustainability efforts: report ,2024-03-26T15:02:26+00:00,https://www.thehindubusinessline.com/info-tech/76-of-enterprises-bet-on-investments-in-gen-ai-to-enhance-sustainability-efforts-report/article67994354.ece,"Get businessline apps on Connect with us TO ENJOY ADDITIONAL BENEFITS Connect With Us Get BusinessLine apps on By BL Bengaluru Bureau 
Comments
 
READ LATER
 Atleast 76 per cent of Indian enterprises intend to boost investments in Gen AI to enhance sustainability efforts, according to a study by IBM.  Organisations in India that embed sustainability are 41 per cent more likely to attribute great improvement in revenue from their sustainability efforts and are 90 per cent more likely to outperform their peers on profitability.  The study further found that spending on sustainability reporting exceeds spending on sustainability innovation by 38 per cent in India indicating demand for solutions that facilitate efficient data management and reporting. Embedding sustainability into all operations will bridge the intent-impact gap for long-term value creation in business.  “In today’s business world, sustainability has evolved from being optional to indispensable. With AI reshaping industries, integrating sustainability into core business practices add to the long-term value creation. The commitment of businesses to invest in Gen AI for sustainability signals a promising move towards a greener, more prosperous future,�?said Sandip Patel, Managing Director, IBM India Private Limited.  Also read: Why India Inc is slow to adopt AI tech  In India, 78 per cent executives surveyed agree that sustainability drives better business results, and 68 per cent agree that sustainability is central to their business strategy. At the same time, 62 per cent say that sustainability needs to be a higher priority in their organisation. Further, 86 per cent of executive respondents agree that high-quality data and transparency are necessary to achieve sustainability outcomes. A lack of requisite skills was identified as the top barrier to sustainability progress by 44 per cent executives.  At least 63 per cent of executives surveyed agree that generative AI will be important for their sustainability efforts. Organisations that embed sustainability spend slightly less on dedicated sustainability efforts as a share of their revenue compared to organisations that don’t embed. At a global level, these organisations are also 191 per cent more likely to have aligned their data and sustainability strategies to a great extent, and 80 per cent more likely to be using AI for sustainability to a great extent. Only 28 per cent of Indian executives surveyed are incorporating sustainability data and insights into operational improvements to a great extent. Almost half (47 per cent) of Indian organisations still struggle to fund sustainability investments, said the report.  
Comments
 BACK TO TOP Comments have to be in English, and in full sentences. They cannot be abusive or personal. Please abide by our community guidelines  for posting your comments.  We have migrated to a new commenting platform. If you are already a registered user of TheHindu Businessline and logged in, you may con...",2,,,,,,,,,,,,,,,,,,,,,,,,,,
76% Indian Enterprises To Boost Generative AI Investments For Sustainability: IBM Study,2024-03-26T10:51:06+00:00,https://www.ndtvprofit.com/technology/76-indian-enterprises-to-boost-generative-ai-investments-for-sustainability-ibm-study,"A new study by IBM Institute for Business Value shows that 76% of Indian enterprises said they plan to increase their investment in generative artificial intelligence for sustainability, and 63% agreed that gen AI will be important for their sustainability efforts. The study indicated that by reshaping the operationalisation of sustainability, organisations can unlock considerable business value. It emphasised the importance of businesses embedding sustainability into all facets of operations, as compared to treating it as an optional addition. As per the study, organisations in India that embed sustainability are 41% more likely to attribute improvement in revenue from their sustainability efforts and are 90% more likely to outperform their peers on profitability. Additionally, spending on sustainability reporting exceeds spending on sustainability innovation by 38% in India, indicating demand for solutions that facilitate efficient data management and reporting. “With AI reshaping industries, integrating sustainability into core business practices add to the long-term value creation. The commitment of businesses to invest in gen AI for sustainability signals a promising move towards a greener, more prosperous future,�?said Sandip Patel, managing director, IBM India. In India, 78% executives surveyed agreed that sustainability drives better business results, and 68% agreed that sustainability is central to their business strategy. At the same time, 62% said that sustainability needs to be a higher priority in their organisation. Of the respondents, 86% agreed that high-quality data and transparency are necessary to achieve sustainability outcomes. However, a lack of requisite skills was identified as the top barrier to sustainability progress by 44% of executives surveyed. According to the study, organisations that embed sustainability spend slightly less on dedicated sustainability efforts as a share of their revenue compared to organisations that don’t embed. At a global level, these organisations are also 191% more likely to have aligned their data and sustainability strategies to a great extent, and 80% more likely to be using AI for sustainability to a great extent, the study showed. Only 28% of Indian executives surveyed are incorporating sustainability data and insights into operational improvements to a great extent. The study also showed that almost half (47%) of Indian organisations still struggled to fund sustainability investments.",2,,,,,,,,,,,,,,,,,,,,,,,,,,
Cybersecurity Threats In International Relations: Are We Prepared For A Digital Pearl Harbor? �?OpEd,2024-03-25T16:00:55+00:00,https://api.follow.it/track-rss-story-click/v3/Qw9d99ManWfR9axDL8CK1oMOI2eu70Rg,"
A Journal of Analysis and News   By Meherab Hossain and Md. Obaidullah  The digital revolution has intertwined our world, fueling extraordinary progress but also giving rise to an unprecedented era of interconnected vulnerability. Cybersecurity threats now transcend borders, escalating with alarming speed and posing dangers that could paralyze entire nations. A 2021 report by Cybersecurity Ventures projects that global cybercrime costs will reach a staggering $10.5 trillion annually by 2025. This represents a significant jump from $6 trillion in 2021, highlighting the rapid escalation of the threat. A 2022 report by IBM Security X-Force found that organizations experienced an average of 270 cyberattacks per year in 2021. This translates to roughly one attack every business day. As tensions flare in cyberspace, the specter of a “Digital Pearl Harbor�?forces us to ask: are we truly prepared for this new type of catastrophic attack? These statistics paint a stark picture of the cyber threat landscape. The potential for a large-scale, coordinated attack �?a “Digital Pearl Harbor�?�?is no longer a hypothetical scenario. Cyber-attacks on critical infrastructure pose a significant threat to essential systems like power grids, financial markets, transportation networks, and healthcare. These attacks can lead to physical damage, business interruption, and even endanger lives. Recent incidents, such as the Colonial Pipeline ransomware attack and global assaults like NotPetya, highlight the vulnerability of critical infrastructure to cyber threats.  The interconnected nature of critical infrastructure systems increases the risk of devastating chain reactions if one system fails. The energy sector is a primary target for cyber-attacks, but other sectors like transportation, public services, telecommunications, and critical manufacturing are also vulnerable. The majority of attacks on critical infrastructure are ransomware-based, with hacktivists motivated by political or ideological agendas disrupting transportation operations and targeting industries like steel mills and EV charging stations.  The sophistication of these attacks is increasing, with state-sponsored actors and cybercriminals using advanced tactics to compromise industrial control systems. The Department of Homeland Security emphasizes the importance of securing critical infrastructure against cyber threats due to the potential for devastating kinetic and non-kinetic effects. In today’s world the rise of cyberwarfare has become a concern blurring the boundaries between activities and acts of war. Countries are involved in spying stealing information and creating weapons to disrupt their adversaries. However, tracing the source of cyber-attacks proves to be a challenge highlighting the importance of establishing norms and agreements to regulate this realm. Cyberwarfare has surpassed limits posing challenges in identifying adversaries crafting policies and responding to cyber threats. It entail...",2,,,,,,,,,,,,,,,,,,,,,,,,,,
IBM X-Force Cyber Range: Fighting Deepfakes,2024-03-25T14:52:46+00:00,https://www.webpronews.com/ibm-x-force-cyber-range-fighting-deepfakes/,"In an age of cyber threats looming extensive and digital vulnerabilities abounding, organizations are tasked with fortifying their defenses against potential breaches. Recognizing the critical need for cyber preparedness, IBM has unveiled its latest initiative: the IBM X-Force Cyber Range, strategically located in the heart of Washington, D.C. This cutting-edge facility is tailor-made to assist federal agencies in bolstering their resilience against evolving cyber threats. The IBM X-Force Cyber Range offers a comprehensive solution to enhance organizations�?readiness to respond to sophisticated cyber-attacks. The Cyber Range equips participants with the skills and strategies to effectively navigate and mitigate cybersecurity incidents by simulating realistic breach scenarios. From managing vulnerabilities to fostering a security culture, the Cyber Range aims to empower organizations to confront cybersecurity challenges head-on. Central to the Cyber Range experience is its immersive nature. It allows participants to engage with real-time simulations that mirror the complexities of cybersecurity threats. Through interactive scenarios, teams are guided through mission-critical challenges, providing invaluable hands-on experience in responding to cyber-attacks.  Among the scenarios offered at the IBM X-Force Cyber Range are: Mission Cyber Response: IBM facilitators lead teams through cyber-attack scenarios, enabling participants to test and refine their response capabilities. Business Response Challenge: Private organizations engage in simulated scenarios tailored to their unique processes and industries, offering insights into their readiness to combat cyber threats. Cyber Wargame: Participants delve into a hands-on scenario where they uncover and investigate cyber attacks orchestrated by malicious actors, gaining invaluable insights into cybercriminal tactics. Inside the Mind of a Hacker: Designed to provide participants with a deeper understanding of cyber threats, this scenario offers a glimpse into the motivations and tactics of cyber attackers. Beyond its focus on strengthening organizational resilience, the IBM X-Force Cyber Range also addresses another pressing issue in the digital landscape: the rise of deep fakes. These AI-generated audio, video, or images pose a significant threat, capable of deceiving and misleading unsuspecting audiences. To combat this emerging challenge, IBM has pledged its commitment to mitigating the risks of AI being weaponized to deceive the public, particularly in the context of elections. Policymakers, too, have a crucial role in addressing the threat posed by deep fakes. IBM advocates for regulations that target harmful applications of technology, emphasizing three key priorities: Protecting Elections: Policymakers should enact measures to prohibit distributing materially deceptive deep fake content related to elections, safeguarding the integrity of democratic processes. Protecting Creators: Regulations should ...",2,,,,,,,,,,,,,,,,,,,,,,,,,,
