Title,Published At,URL,Content,Rating
The ballad of Buckley’s blowhard,2024-03-28T17:37:28+00:00,https://www.alternet.org/alternet-exclusives/joe-lieberman-obituary/,"(Editor's note: The following obituary first appeared in Lawyers, Guns and Money, Erik's blog.) Born in 1942 in Stamford, Connecticut, Lieberman was the future blowhard of all blowhards. Lieberman’s father ran a liquor store and I’m surprised he didn’t later moralistically criticize this. He attended Yale and graduated with a BA in political science and economics in 1964. He then got a law degree from Yale in 1967. Yale is really responsible for so much. Like most other future lovers of war, Lieberman found ways out of fighting in Vietnam, first through educational deferments and then because he was married and had a child. He worked as an intern in the office of Abraham Ribicoff, a far superior Connecticut senator, meeting his first wife there, Betty Haas. He divorced her in 1981, primarily because she wasn’t observant enough in her Jewish faith for him. Lieberman was elected to the Connecticut state senate in 1970, where he served until losing his campaign for Congress in 1980. During those years, he was considered a “reform Democrat” and he rose quickly, serving as the body’s majority leader for the last six years of his tenure. But he came back in 1982 to win election as the state attorney general. He seems to have been relatively innocuous during these years, primarily working on enforcing environmental laws and consumer protection issues. But he already had a strong taste for centrism, the television lights and endless self-promotion. Lowell Weicker was actually pretty decent for a Republican, voting liberal on many positions, including foreign policy. This upset William F. Buckley. So in 1988, the dark prince himself decided to gin up rightwing support for the far more conservative Democratic candidate, Joe Lieberman. Buckley created bumper stickers that read “Does Lowell Weicker Make You Sick?” Buckley also introduced Lieberman to the state’s far-right Cuban community. He won the race over Weicker by 10,000 votes. Lieberman paid them back for their support by being as anti-Castro as anyone in the Senate. Joe Lieberman, at his best, was a moralistic jerk who constantly concern-trolled anyone to his left. He decided to make violence in video games a major early issue for some reason. Like other centrist Democratic moralists of the 1980s, such as Tipper Gore, Lieberman found innovation in popular culture a threat. He was all-in with the Democratic Leadership Council. In the aftermath of his 1994 reelection, which was a blowout in that horrible year since Republicans liked him too, Lieberman became the head of that most regrettable and annoying of all late 20th century political institutions, the Democratic Leadership Council. He was a huge proponent of the death penalty as well. On top of being the most blowhard centrist imaginable, Lieberman’s personal moralism was also central to his political persona. That came to the forefront during Bill Clinton’s issues with Monica Lewinsky. Now, while I don’t generally care about politicians personal ...",0
Boeing Sues Virgin Galactic Over Unpaid Invoices; Intellectual Property,2024-03-28T17:24:54+00:00,https://s30121.pcdn.co/aviation-news/boeing-sues-virgin-galactic-over-unpaid-invoices-intellectual-property/,"Boeing, on behalf of its subsidiary Aurora Flight Sciences, filed a lawsuit against Virgin Galactic for alleged unpaid bills and misappropriation of proprietary trade secrets. According to the March 21 filing, as reported by Spacenews.com, Mojave, California-based Virgin Galactic contracted with Aurora in July 2022 to design and build two new “mothership” aircraft designed to launch Virgin’s suborbital space vehicles. The first was to be delivered in 2025, designed to replace Virgin Galactic’s VMS Eve launch platform. Virginia-based Aurora has a history of innovative concept projects, including a 2002 demonstration aircraft designed to study atmospheric aspects of flying on Mars. It reached an altitude of 100,000 feet to simulate the low density of the atmosphere on the red planet. Another project in 2008 involved developing an uncrewed aircraft with a 1,000-pound payload designed to remain aloft in the stratosphere for five years under solar power. Boeing acquired Aurora in 2017. The Boeing lawsuit claims that work on the Virgin Galactic project stopped after completion of the second “task order” in May 2023. According to language in the filing, “Aurora concluded that it would not be possible for Virgin Galactic to produce the new Mothership Virgin Galactic wanted, on the budget available to it, on the timeline Virgin Galactic hoped to meet.” The suit claims invoices for work performed totaling $26.4 million have not been paid, despite multiple attempts to resolve the dispute. Boeing and Aurora also claim that Virgin Galactic refused to destroy proprietary technical specifications that model aircraft stability and control performance, and also proprietary data on composite construction. The “trade secrets” were inadvertently provided to Virgin Galactic as work on the mothership design progressed, according to the suit. Virgin Galactic did not immediately return an AVweb phone request for comment, but told SpaceNews, “We believe this lawsuit is wrong on the facts and the law, and we will vigorously defend ourselves in the appropriate forum.” Sounds like a cash crunch has been in the making. Not surprising considering all of the other costs that are beginning to pile up due to all of the Boeing mishaps. The more the FAA looks, flying customers see, law suits pile up and carrier orders fall off, the more expensive it is to stay alive much less operate, or, break even for that matter. Boeing is in a world of hurt with no way out as far as I can see barring a government bail out. What’s a few more trillion added to the US debt for a Boeing bailout? Build Boeing Back Better Before Boeing Bails. Build Broken Boeing Back Better Before Boeing Bails. Compadres: In light of Boeing’s lawsuit against Virgin Galactic, a constructive approach demands both companies swiftly address their legal and financial disputes to minimize harm to the aerospace industry. This situation underscores the critical need for clear contracts, respect for intellectual property, an...",0
Napolione: Closing the gender gap within STEM on Long Island and beyond,2024-03-28T17:23:34+00:00,https://libn.com/2024/03/28/napolione-closing-the-gender-gap-within-stem-on-long-island-and-beyond/,,No rating found
Does your dog understand when you say ‘fetch the ball’? A new study in Hungary says yes,2024-03-28T17:22:31+00:00,https://nationalpost.com/pmn/news-pmn/does-your-dog-understand-when-you-say-fetch-the-ball-a-new-study-in-hungary-says-yes,,No rating found
NAMRU SOUTH Staff Share Experiences and Encouragement at Women in the Sciences Panel,2024-03-28T16:41:12+00:00,https://www.dvidshub.net/news/467260/namru-south-staff-share-experiences-and-encouragement-women-sciences-panel,"(e.g. yourname@email.com) 
 Remember me
 
Forgot Password?
 
                        Courtesy Photo | 
                        LIMA, Peru (March 20, 2024) Cmdr. Kimberly Edgel, Dr. Sonia Ampuero, Dr. Maria Silva,......
read more
read more
 
                        Courtesy Photo | LIMA, Peru (March 20, 2024) Cmdr. Kimberly Edgel, Dr. Sonia Ampuero, Dr. Maria Silva, Dr. Giselle Soto and Lt. Megan Schilling, with Naval Medical Research Unit (NAMRU) SOUTH discuss their careers in STEM as part of a “Women in Sciences” panel during Women’s History Month. NAMRU SOUTH, part of the Navy Medicine Research &amp; Development enterprise, conducts research on a wide range of infectious diseases of military and public health significance, and supports Global Health Engagement through surveillance of those diseases, including dengue fever, malaria, diarrheal diseases and sexually transmitted infections. (Courtesy Photo by Brenda Pomar/ Released) 
                         see less
                         | View Image Page
 
                LIMA, Peru – Leaders and scientists with Naval Medical Research Unit (NAMRU) SOUTH spoke about their experiences in Navy Medicine during a panel discussion, “Women in the Sciences,” held by the command at the U.S. Embassy in Peru on March 20, as part of Women’s History Month.

The panel, held in English and Spanish and featuring the command’s American and Peruvian personnel, featured discussion driven by experiences in STEM, and questions from personnel in attendance. Questions addressed to the panel covered a range of topics, to include ongoing work at the command, and inclusion in STEM.

“Science does not have borders.” Dr. Sonia Ampuero, a research scientist with NAMRU SOUTH, remarked. “To start your path in science, sometimes you only need a pencil and a piece of paper.”

The specialties of the panel’s members covered a broad range of NAMRU SOUTH competencies, to include surveillance of tropical illness, veterinary science and diagnostics. Panelists were able to speak to their experience and accomplishments in these areas, and in using their expertise to advance the readiness of the Fleet and the health of individuals in U.S. partner nations.

Panelists also acknowledged the help of teachers and predecessors who helped them succeed in the Navy, in STEM, and in life.

“We wouldn’t be where we are today in our careers if it weren’t for the mentors that we’ve had along the way,” said Cmdr. Kimberly Edgel, NAMRU SOUTH science director.

NAMRU SOUTH co-sponsored the panel with the U.S. Embassy Equity (DEIA) Council. 

Throughout Women’s History Month, NAMRU SOUTH and other commands in the Navy Medicine Research and Development enterprise strive to recognize the contributions of women to the U.S. Navy, and to Navy Medicine. Our women in research and development provide insight into the past, present, and potential roads ahead for the Navy and the nation.

NAMRU SOUTH conducts research on a wide range of infectious...",0
Cross-species insights: Study finds calcium link in plant and animal immunity,2024-03-28T16:10:08+00:00,https://phys.org/news/2024-03-species-insights-calcium-link-animal.html,,No rating found
New tomographic images shed light on the cessation of Indian continental subduction and ending the Himalayan orogeny,2024-03-28T15:53:03+00:00,https://phys.org/news/2024-03-tomographic-images-cessation-indian-continental.html,,No rating found
"Pioneering Four Decades of STEM: SSP’s Tracy Arnold-Berrios Challenges Barriers, Creates Pathways for Future Generations [Image 1 of 2]",2024-03-28T15:49:47+00:00,https://www.dvidshub.net/image/8311329/pioneering-four-decades-stem-ssps-tracy-arnold-berrios-challenges-barriers-creates-pathways-future-generations,"(e.g. yourname@email.com) 
 Remember me
 
Forgot Password?
 
                INDIAN HEAD, Md. (Feb. 2, 1997) – Tracy Arnold-Berrios (left) poses for a photo with her husband, Juan Berrios (right) after receiving the Joe L. Browning Award for Managerial Excellence, 1997. Now the Director of Integrated Nuclear Weapons Safety & Security at the U.S. Navy’s Strategic Systems Programs (SSP) and a member of the DOD’s Senior Executive Service, Arnold-Berrios has more than 40 years of experience in the Science, Technology, Engineering and Math field. SSP’s mission is to provide credible and affordable strategic solutions that equip America’s Warfighting Navy to deter strategic attack and underwrite the security of our nation and our allies. (Photo Courtesy: Tracy Arnold-Berrios/Released)             This work, Pioneering Four Decades of STEM: SSP’s Tracy Arnold-Berrios Challenges Barriers, Creates Pathways for Future Generations [Image 2 of 2], must comply with the restrictions shown on https://www.dvidshub.net/about/copyright. Pioneering Four Decades of STEM: SSP&rsquo;s Tracy Arnold-Berrios Challenges Barriers, Creates Pathways for Future Generations No keywords found.",0
Meet the winners of the 2024 Hilldale Awards,2024-03-28T15:49:12+00:00,https://news.wisc.edu/meet-the-winners-of-the-2024-hilldale-awards/,"Each year, to recognize their contributions to teaching, research and service, the faculty divisions honor four University of Wisconsin–Madison faculty members with the Hilldale Award.  Faculty members representing the arts and humanities, biological sciences, physical sciences and social sciences are selected from nominations submitted by department chairs. The winners will be awarded $7,500 and recognized at the April 1 Faculty Senate meeting.  This year’s Hilldale Award winners are Anja Wanner, Robert Landick, Robert Hamers, and Dietram Scheufele. Enid H. Anderson Professor of English in the College of Letters and Science Professor Anja Wanner is pictured at the Memorial Union Terrace. Photo: Bryce Richter Anja Wanner is an expert in English linguistics, particularly the study of syntax. Her work connects theory with application by considering not only the meaning of words but also the way they are structured in a sentence. Her work has grown to focus on grammatical structures that can only be analyzed in context, prompting her to explore conventions in genres and how they have changed over time. She has also collaborated on an analysis of conversations between persons diagnosed with Alzheimer’s Disease and their visitors, offering new insights into appropriate ways of measuring those patients’ linguistic competence.  Though grammar tends to be thought of as a dry and technical subject, Wanner brings enthusiasm, humor and passion to the classroom, whether she is teaching undergraduate or graduate students. She inspires even the most hesitant of students to fall in love with syntax and embraces the use of new technologies to enhance student engagement with and understanding of course materials both in and out of the classroom. Wanner has expanded the benefits of the Writing Center by restructuring departmental programs focused on student writing resources under the unified Center for Teaching and Research on Writing. This has helped focus their goals and outreach efforts to better serve more people across campus, especially historically underserved groups.   She served as the department chair during the early days and height of the COVID-19 pandemic, during which she led the department with optimism, empathy, and clarity. As part of her priority to better serve traditionally underrepresented groups of students, she led a faculty cluster hire that resulted in the hiring of 10 new faculty members, six of whom are faculty of color. She has also served on many shared governance committees such as the Arts & Humanities Divisional Committee, the University Committee, and the Committee for Faculty Rights and Responsibilities.  “She is world-class — an exemplar of what it means to be a faculty member. She is dedicated to colleagues and students, to local projects and campus-wide initiatives, to enduring questions and emerging challenges,” says Christa J. Olson, chair of the Department of English. Dr. Laurens Anderson Distinguished Professor of Biochemi...",0
Nooks or knoll? Vancouver wants your thoughts on new False Creek park,2024-03-28T15:22:36+00:00,https://globalnews.ca/news/10389415/false-creek-east-park-designs/,"Instructions: Want to discuss? Please read our Commenting Policy first. 
				If you get Global News from Instagram or Facebook - that will be changing. Find out how you can still connect with us.			 The City of Vancouver wants your input into the design of a new waterfront park in southeast False Creek. Currently dubbed “East Park,” the site occupies a narrow tranche of land from East First Avenue and Ontario Street to the south side of Science World. The Vancouver Park Board has released two concept designs for the south end of the park, along with plans to upgrade the Ontario Greenway. The first design is presented as the “Braid” option, which would see the Seaside Greenway bend to the south creating “inviting nooks for social interaction” and lawns and plazas near the water. At the south end, the park would have a network of braided paths through a grove of trees meant to provide songbird habitat. The second option, known as the “Breathe” design, is more focused on open space. The Seaside Greenway would take a more direct path along the waterfront, and the park would feature a mounded slope with mountain views to the north and sun to the south. The south end of the park would feature pollinator meadows and picnic areas shaded by trees. Both designs would feature bio-retention areas designed to capture clean rainwater. A concept design for the park’s waterfront has yet to be released, and a final name has not been decided. The public can weigh in on the two concept designs through an online survey until April 16, or attend an open house on April 13. A final concept plan is slated to be presented to the park board in fall 2024.       The email you need for the day’s top news stories from Canada and around the world. The email you need for the day’s top news stories from Canada and around the world.",0
Scientists propose theoretical design strategy for room-temperature metal-organic multiferroics,2024-03-28T15:22:18+00:00,https://phys.org/news/2024-03-scientists-theoretical-strategy-room-temperature.html,,No rating found
Invest NI launches new £16.3m AI centre in Northern Ireland,2024-03-28T15:19:22+00:00,https://www.siliconrepublic.com/machines/invest-ni-ai-collaboration-centre-northern-ireland-ulster-university-queens-belfast,"
by Vish Gain
 
28 Mar 2024  From left: QUB's Archie Clements, Invest NI's Dónal Durkan, Ulster University's Liam Maguire and Keith Forster from the Department for the Economy. Image: Invest NI Additional funding will support AI and data science postgraduate qualifications to be delivered by Ulster University and Queen’s University Belfast. Invest Northern Ireland has announced a new Artificial Intelligence Collaboration Centre based at Ulster University that will help businesses in the country adopt AI to boost their competitiveness and productivity. Formally launched at an event in Ulster University’s Belfast campus today (28 March), the AI centre has been established following a five-year £16.3m investment from Invest NI, the economic development agency in Northern Ireland, and the country’s Department for the Economy. Invest NI said the AI centre will help business across a range of industries, from logistics and finance to life sciences, manufacturing and agritech, benefit from advances in the emerging technology that has taken the world by storm. Conor Murphy, the economy minister of Northern Ireland, said that this investment will help businesses ensure that the potential of AI is “diffused and applied to a broad business base” which will encourage economic growth and benefit the people of the country. “This collaborative project, with bases in Belfast and Derry, will serve as a hub for innovation, bringing together research expertise and industry professionals to collaborate on cutting-edge projects and solutions,” he said. “The centre, the people who work there and the important work it will deliver will be an important contributor to my wider economic vision as we aim to raise productivity, promote regional balance, reduce carbon emissions and deliver good jobs.” As part of the announcement, Murphy said that the Department for the Economy has offered nearly £2.5m to support additional AI and data science postgraduate qualifications to be delivered by Ulster University and Queen’s University Belfast (QUB) to “expand the capacity of our talent pipeline” and meet the needs of industry. A collaboration between Ulster University and QUB, the AI centre will also encourage greater industrial innovation and collaboration with academia to increase both local and foreign direct investment. “AI is one of the most important technological developments of the modern era and has the potential to deliver important benefits such as R&D excellence, skills development and increased competitiveness,” said Dónal Durkan, executive director of strategy and partnerships at Invest NI. “With some 100 local companies already currently using AI technologies in their operations we have an excellent foundation to build upon our capabilities locally. As a region, we are already recognised as an area of excellence in the realm of Big Data and data analytics. “We now have the opportunity to make our mark in the AI arena and to realise the economic benefits that will co...",0
Eight unique Austrian museums you need to visit,2024-03-28T15:08:29+00:00,https://www.thelocal.at/20240328/eight-unique-austrian-museums-you-need-to-visit,,No rating found
Hailey Bieber gets real about her struggle with 'Perioral Dermatitis',2024-03-28T15:02:38+00:00,https://www.hellomagazine.com/hfm/beauty-trends/516382/hailey-bieber-skin-perioral-dermatitis/,"Subscribe According to dermatologists, perioral dermatitis is on the rise and even celebrities aren't immune to this often misunderstood skin condition.  Opening up on TikTok about her struggles with perioral dermatitis, model Hailey Bieber explained how she'd suffered from the condition since she was 19 and revealed exactly how she deals with it. Speaking candidly to camera, Hailey mentions the flare-up she's currently experiencing and what products she relies on to calm symptoms. ""At night I use a prescription azelaic acid cream which really helps with the inflammation of the perioral dermatitis and in the daytime I use something called Clindamycin which is also a prescription that you can get from a dermatologist."" ""The only other things that I use when I'm having a flare-up of perioral dermatitis would be our Rhode Glazing Milk. It's super gentle, it helps calm the skin, it doesn't irritate it any further.""  MORE: Hailey Bieber channels 'coastal cowgirl' in itsy bitsy red bikini and cowboy hat RELATED: Should your skincare routine follow a particular order? Perioral dermatitis can often be confused with acne as both lead to small red bumps on the skin but the two conditions are very different. ""Perioral dermatitis is a skin condition that typically affects areas around the mouth (but not the skin directly next to the lip edge), nose-to-mouth creases and the chin. Those with perioral dermatitis will usually see lots of tiny bumps that look the same, often joining up to create larger affected areas. The skin may also be red, dry and flaky,"" explains dermatologist, Dr Sam Bunting. Perioral Dermatitis! Lets talk about it!!  ""I have seen a huge rise in clinic of perioral dermatitis, largely due to people mis-diagnosing the condition, confusing it for other things and therefore treating it incorrectly, which ends up making it worse,"" says dermatologist Dr Emma Craythorne. ""There are other issues which can contribute – the layering of multiple products, often containing a high percentage of actives, can cause huge irritation. In addition, parabens are being used less in formulations and replacement preservative options can also cause flare-ups.""  If you're currently experiencing a flare-up, Dr Sam Bunting suggests a complete rethink of your skincare and makeup routine. ""The first thing I do is to suspend the current skincare regime (and frequently impose a makeup cull, too). A non-comedogenic regime is the order of the day. Sometimes this alone will be enough to solve the problem. If topical steroids are the cause, occasionally things will get worse before they get better. But stopping them is essential, so stick with it.""",0
"Hardship: 30,000 students have benefited from Ogun Educash initiative — Commissioner",2024-03-28T14:48:37+00:00,https://tribuneonlineng.com/hardship-30000-students-have-benefited-from-ogun-educash-initiative-commissioner/,"The Ogun State Commissioner for Education, Science and Technology, Professor Abayomi Arigbagbu, has disclosed that no fewer than 20,000 students in tertiary institutions across the country from the state, have benefitted from the ongoing Educash transfer of N50,000. While adding that 10,000 indigent students in both primary and secondary schools also benefitted from the N10,000 cash transfer to cushion the current economic crisis. He stated this after monitoring the cash transfer to public primary and secondary schools at the Ogun West Senatorial District on Wednesday. The Commissioner in a statement available by the Chief Press Secretary to the Governor, Lekan Adeniran, said more students would have benefitted from the gesture by the end of next week. The Commissioner promised that all students captured would be paid accordingly. He said: “I can tell you that for the one of the tertiary institutions, we have done 20,000 as at today, and the total for the tertiary institution beneficiaries is a little bit less than 50,000. Hopefully, by the end of next week, we will have reached half of that, which is about 25,000 beneficiaries. “I want to assure those who have not received theirs, for instance, Olabisi Onabanjo University (OOU), a list of a little bit over 12,000 was sent to us. As we speak now, we have paid just a little less than 6,000. The same thing at Tai Solarin University of Education (TASUED), where we have a little bit less than 8,000. We have tried to make sure we are targeting between the range of 45% to 50% in all the schools,” he said. ALSO READ: About 10,000 final year students get Kwara govt bursary Arigbabu also said that the state government would not entertain cash payment during the ongoing exercise to students in public primary and secondary schools. He noted that the government would still avail any parent without a bank account an opportunity to do so as long as they have already been captured for the educash payment. “We are not going to pay cash to anybody; we are not going to handle cash. We are going to pay through the account. If that person doesn’t have an account, they need to open an account because it is difficult to trace cash transactions. “Today, as we have gone out, if I say I have paid 100 people, how will you confirm that? But, the one we have done through transfers, you can see it through bank statements and the alerts they receive. “We want to avoid anything that will make us pay cash. We won’t even pay cash, I can assure you. “Those who have not opened account, if the name was captured and sent to us, that is for primary and secondary beneficiaries, what we can do for that person is to allow him or her to open a bank account and send the details to us. “For parents whose children were selected in the primary and secondary as a result of indigency, we will look into that particular case. If we have a parent that has no account, we will allow him/her to open an account and send it to us,” he said. At the Chr...",0
CSE Bulletin: Consolidation - Promino Nutritional Sciences Inc. (MUSL),2024-03-28T14:45:06+00:00,https://www.marketscreener.com/quote/stock/PROMINO-NUTRITIONAL-SCIEN-123103133/news/CSE-Bulletin-Consolidation-Promino-Nutritional-Sciences-Inc-MUSL-46312203/?utm_medium=RSS&utm_content=20240328,Forbidden. XID: 29722123 Varnish cache server,0
Beazley : The Shifting Landscape of Product Liability Litigation in the Life Sciences Space,2024-03-28T14:17:08+00:00,https://www.marketscreener.com/quote/stock/BEAZLEY-PLC-27491594/news/Beazley-The-Shifting-Landscape-of-Product-Liability-Litigation-in-the-Life-Sciences-Space-46311923/?utm_medium=RSS&utm_content=20240328,Forbidden. XID: 1056675123 Varnish cache server,0
Harbour BioMed Reports Full Year 2023 Financial Results,2024-03-28T14:12:07+00:00,https://www.marketscreener.com/quote/stock/HBM-HOLDINGS-LIMITED-119080070/news/Harbour-BioMed-Reports-Full-Year-2023-Financial-Results-46311855/?utm_medium=RSS&utm_content=20240328,Forbidden. XID: 982360468 Varnish cache server,2
Breakthrough for thousands of women carrying 'Angelina Jolie' cancer genes as scientists find a way to rev up their immune system to stop them needing mastectomies,2024-03-28T14:07:07+00:00,https://www.dailymail.co.uk/health/article-13248655/Hope-women-carrying-Angelina-Jolie-gene.html?ns_mchannel=rss&ito=1490&ns_campaign=1490,"By Xantha Leatham Deputy Science Editor   Published:  13:21, 28 March 2024   |  Updated:  14:07, 28 March 2024      13 View  comments  A drug breakthrough could help women with the Angelina Jolie cancer gene avoid surgery. Currently, women who carry a BRCA gene mutation are at higher risk of breast and ovarian cancer. Many opt for preventative treatment options such as a mastectomy. But new research indicates that giving drugs usually administered in the late stages of breast cancer to healthy people carrying the mutated BRCA genes could prevent them from developing the disease. In 2013, Hollywood actress Angelina Jolie revealed she had made the decision to undergo a double mastectomy after testing positive for mutations in the BRCA1 gene University of Cambridge academics discovered immune cells in the breast tissue of healthy women carrying faulty BRCA1 or BRCA2 genes showed signs of 'exhaustion'. This malfunction – usually found in late-stage tumours – suggests the immune cells cannot clear damaged cells, which eventually lead to cancer. Senior author Professor Walid Khaled said immunotherapy drugs which overcome this block in function already exist. He said: 'We're very excited about this discovery because it opens up potential for a preventative treatment other than surgery for carriers of BRCA breast cancer gene mutations. 'Drugs already exist that can overcome this block in immune cell function but so far they've only been approved for late-stage disease.' Immunotherapy helps the immune system recognise and fight cancer. It can be administered on its own or alongside other treatments. 'No-one has really considered using them in a preventative way before,' Professor Khaled added. 'However, these drugs do have serious side effects and we are working now on testing these in pre-clinical models to determine a safe dosage before moving to human studies.' About one in every 400 people carry the faulty BRCA genes. According to the NHS out of 100 women with a BRCA1 gene mutation, between 65 and 85 will develop breast cancer in their lifetime. Between 40 and 63 will develop ovarian cancer. Out of 100 women with the BRCA2 mutation, between 40 and 85 will develop breast cancer at some point in their life. In some cases, patients with the faulty genes may be offered risk-reducing surgery, which removes tissue such as breasts or ovaries, that could become cancerous. In 2013, Hollywood actress Angelina Jolie revealed she had made the decision to undergo a double mastectomy after testing positive for mutations in the BRCA1 gene. Cancer Research UK has granted the Cambridge team a Biology to Prevention Award to test the method in mice and will closely monitor side effects and dosage. After this, a pilot clinical trial could be carried out in women with BRCA gene mutations. Professor Khaled added: 'The best way to prevent breast cancer is to really understand how it develops in the first place. Then we can identify these early changes and intervene. 'Late-s...",0
Electronic device thermal management made simpler and slightly better,2024-03-28T14:04:04+00:00,https://phys.org/news/2024-03-electronic-device-thermal-simpler-slightly.html,,3
NAMRU San Antonio spotlights Navy Dentist during Women’s History Month,2024-03-28T14:04:00+00:00,https://www.dvidshub.net/news/467233/namru-san-antonio-spotlights-navy-dentist-during-womens-history-month,"(e.g. yourname@email.com) 
 Remember me
 
Forgot Password?
 
                        Photo By Burrell Parmer | 
                        JOINT BASE SAN ANTONIO-FORT SAM HOUSTON – (March 27, 2024) – One of the highly......
read more
read more
 
                        Photo By Burrell Parmer | JOINT BASE SAN ANTONIO-FORT SAM HOUSTON – (March 27, 2024) – One of the highly professional women within Navy Medicine is Cmdr. Rachel Werner, Dental Corps, Naval Medical Research Unit (NAMRU) San Antonio’s acting chief science director. Born and raised in Cocoa Beach, Fla., Werner has been serving in America’s Navy for 15 years with the active-duty force, first being commissioned in the Navy Reserve as an ensign in 2005. Before attending dental school at the University of Missouri at Kansas City, Werner was recruited for service in the Navy Dental Corps through the Health Professions Scholarship Program (HPSP).  Approximately 50 percent of NAMRU San Antonio’s military and support personnel is comprised of women. Therefore, it is fitting that the 2024 theme of Women's History Month be “Women Who Have Made Great Achievements.” NAMRU San Antonio’s mission is to conduct gap driven combat casualty care, craniofacial, and directed energy research to improve survival, operational readiness, and safety of Department of Defense (DoD) personnel engaged in routine and expeditionary operations. It is one of the leading research and development laboratories for the U.S. Navy under the DoD and is one of eight subordinate research commands in the global network of laboratories operating under the Naval Medical Research Command in Silver Spring, Md. (U.S. Navy photo by Burrell Parmer, NAMRU San Antonio Public Affairs/Released) 
                         see less
                         | View Image Page
 
                JOINT BASE SAN ANTONIO-FORT SAM HOUSTON – (March 28, 2024) – Approximately 50 percent of Naval Medical Research Unit (NAMRU) San Antonio’s military and support personnel is comprised of women. Therefore, it is fitting that the 2024 theme of Women's History Month be “Women Who Have Made Great Achievements.”

One of the highly professional women within Navy Medicine is Cmdr. Rachel Werner, Dental Corps, NAMRU San Antonio’s acting chief science director.

Born and raised in Cocoa Beach, Fla., Werner has been serving in America’s Navy for 15 years with the active-duty force, first being commissioned in the Navy Reserve as an ensign in 2005.

Before attending dental school at the University of Missouri at Kansas City, Werner was recruited for service in the Navy Dental Corps through the Health Professions Scholarship Program (HPSP).

“My father was part of the first class of HPSP scholarship recipients attending medical school,” said Werner, who has been a board-certified pathologist for 10 years, and a molecular biologist for two years. “I wanted to follow in his footsteps, and subsequently applied for and was awarded an HPSP scholarship to attend den...",0
NAMRU San Antonio spotlights Navy Dentist during Women’s History Month,2024-03-28T14:03:48+00:00,https://www.dvidshub.net/image/8311119/namru-san-antonio-spotlights-navy-dentist-during-womens-history-month,"(e.g. yourname@email.com) 
 Remember me
 
Forgot Password?
 
                JOINT BASE SAN ANTONIO-FORT SAM HOUSTON – (March 27, 2024) – One of the highly professional women within Navy Medicine is Cmdr. Rachel Werner, Dental Corps, Naval Medical Research Unit (NAMRU) San Antonio’s acting chief science director. Born and raised in Cocoa Beach, Fla., Werner has been serving in America’s Navy for 15 years with the active-duty force, first being commissioned in the Navy Reserve as an ensign in 2005. Before attending dental school at the University of Missouri at Kansas City, Werner was recruited for service in the Navy Dental Corps through the Health Professions Scholarship Program (HPSP).  Approximately 50 percent of NAMRU San Antonio’s military and support personnel is comprised of women. Therefore, it is fitting that the 2024 theme of Women's History Month be “Women Who Have Made Great Achievements.” NAMRU San Antonio’s mission is to conduct gap driven combat casualty care, craniofacial, and directed energy research to improve survival, operational readiness, and safety of Department of Defense (DoD) personnel engaged in routine and expeditionary operations. It is one of the leading research and development laboratories for the U.S. Navy under the DoD and is one of eight subordinate research commands in the global network of laboratories operating under the Naval Medical Research Command in Silver Spring, Md. (U.S. Navy photo by Burrell Parmer, NAMRU San Antonio Public Affairs/Released)             This work, NAMRU San Antonio spotlights Navy Dentist during Women’s History Month, by Burrell Parmer, identified by DVIDS, must comply with the restrictions shown on https://www.dvidshub.net/about/copyright. NAMRU San Antonio spotlights Navy Dentist during Women&rsquo;s History Month No keywords found.",0
"iBio, Mesoblast, Kodiak Sciences among healthcare movers",2024-03-28T14:01:50+00:00,https://seekingalpha.com/news/4084966-ibio-mesoblast-kodiak-sciences-among-healthcare-movers?utm_source=feed_news_all&utm_medium=referral&feed_item_type=news,,No rating found
